title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
First Fall River Mayor of French-Canadian Descent,"Article on the 1922 election of Edmond P. Talbot to the office of mayor in the city of Fall River, Massachusetts.",Boston Daily Globe,,,1926 September 22,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1922, Fall River, Massachusetts",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Fall River MA;Government and Politics,Newspaper & Magazine Articles | Articles de journaux et de magazines
To Mark Feast of St. John Wednesday. L'Union St Jean Baptiste D'Amerique to Meet,Article on the 1925 St-Jean-Baptiste Day Celebration in Greater Boston.,Boston Daily Globe,,,1925 June 22,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1925, Boston, Massachusetts",,,,,,,,,,,,,,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Boston MA;Community: Customs and Social Life;Massachusetts;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
Denies Cardinal in Church Dispute: Rev. J. D. Binette Says He Did Not Quote O'Connell,"Article on the comments of a Bellingham, Massachusetts, pastor regarding his alleged opinion of attorney/journalist Elphege J. Daignault - a harsh critic of the local Cardinal and his position relative to national churches and schools coming under the purview of the archdiocese, no longer to be exclusively francophone.  This controversy would come to be known as the ""Sentinellist Affair.""",Boston Daily Globe,,,1927 November 16,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1927, Bellingham, Massachusetts",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Boston MA;Ethnicity and Collective Identity;Journalism;Religion;Rhode Island;South Bellingham MA,Newspaper & Magazine Articles | Articles de journaux et de magazines
"National Labor Leaders From New England: No. 8--Oliver Christian, Secretary of the National Loomfixers' Association",Article profiling Oliver Christian: a laborer who earned promotions up to the level of NLA secretary.,Boston Daily Globe,,,1910 February 13,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1910, Massachusetts",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Labor History;Massachusetts;Mills and Mill Work;New England,Newspaper & Magazine Articles | Articles de journaux et de magazines
Make Pleas in Two Languages: Candidates Heard at Canobie Lake. Franco-Republican Club Has Cheers For All. Pothier and Lodge Given Most Applause,"Article on the 1915 meeting of the Franco-American Republican Club of Massachusetts at Canobie Lake near Salem, New Hampshire, where political speakers were hosted.","Merrill, John D.",,,1915 September 7,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1915, Salem, New Hampshire",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Government and Politics;Massachusetts;Salem NH,Newspaper & Magazine Articles | Articles de journaux et de magazines
Franco-American Congress Meets,"Article on the meeting of the fifth military congress of the Franco-American Brigade of New England at Fall River, Massachusetts.",Boston Daily Globe,,,1911 January 30,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1911, Fall River, Massachusetts",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Community: Customs and Social Life;Ethnicity and Collective Identity;Fall River MA;War,Newspaper & Magazine Articles | Articles de journaux et de magazines
L.J. Rioux Made Colonel,"Article on the promotion of a Massachusetts man in the 1st regiment of the Franco-American Brigade of Volunteers of the United States out of New Bedford, Massachusetts.",Boston Daily Globe,,,1914 June 1,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1914, New Bedford, Massachusetts",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Ethnicity and Collective Identity;New Bedford MA;War,Newspaper & Magazine Articles | Articles de journaux et de magazines
"Dr. Adams Criticised: ""Franco American"" Writes of His Labor Article in the Andover Review","Article responding the the claims of one W.W. Adams that there exists a spiritual problem in the mill town of Fall River, Massachusetts - a town with a high French Catholic population. The article's author takes the pseudonym, ""Franco American.""","""Franco American""",,,1886 February 18,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1886, Andover, Fall River, Massachusetts",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Andover MA;Fall River MA;Labor History;Mills and Mill Work;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
Franco-American Citizens,"Article on a Massachusetts ""national convention of French residents,"" with discussion held about political party affiliations, support for various candidates, etc.",Boston Daily Globe,,,1880 October 7,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1880, Boston, Massachusetts",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Boston MA;Emigration and Immigration;Ethnicity and Collective Identity;Government and Politics;New England,Newspaper & Magazine Articles | Articles de journaux et de magazines
Great Day at Manchester,"Article on a gathering of the Franco-American Board of Trade of New England held at Manchester, New Hampshire, in the summer of 1900.",Boston Daily Globe,,,1900 July 11,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1900, Manchester, New Hampshire, New England",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Business and Economics;Community: Customs and Social Life;Manchester NH;New England,Newspaper & Magazine Articles | Articles de journaux et de magazines
Goes to Worcester,Article on the relocation of Massachusetts' Franco-American Club from Boston to Worcester.,Boston Daily Globe,,,1913 May 9,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1913, Worcester, Massachusetts",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Boston MA;Community: Customs and Social Life;Southbridge MA;Worcester MA,Newspaper & Magazine Articles | Articles de journaux et de magazines
K. of C. In State Convention,"Article on the Knights of Columbus convention to be held at the Franco American Hall in Lawrence, Massachusetts, in 1907.",Boston Daily Globe,,,1907 May 5,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1907, Massachusetts",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Community: Customs and Social Life;Lawrence MA;New England;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
Franco-American Democrats Gather,Article on a summer 1915 gathering of the Franco-American Democratic Club of Massachusetts in the coastal town of New Bedford.,Boston Daily Globe,,,1915 August 27,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1915, Massachusetts",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Community: Customs and Social Life;Government and Politics;Massachusetts;New Bedford MA,Newspaper & Magazine Articles | Articles de journaux et de magazines
Franco-American Republicans Elect,Article on the 1917 meeting and elections of the Massachusetts Franco-American Republican Club.,Boston Daily Globe,,,1917 May 31,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1917, Massachusetts",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Ethnicity and Collective Identity;Government and Politics;Massachusetts;Quincy MA,Newspaper & Magazine Articles | Articles de journaux et de magazines
Franco-American Parade,"Article on a 1911 march of Franco-American foresters in New Bedford, Massachusetts.",Boston Daily Globe,,,1911 May 22,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1911, New Bedford, Massachusetts
",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Community: Customs and Social Life;Forestry;New Bedford MA;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
By Penacook,"Article on the annual gathering of the New England Franco-American Chamber of Commerce at Concord, New Hampshire, in 1903.",Boston Daily Globe,,,1903 July 15,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9497068"">9497068</a>","1903, Concord, New Hampshire",,,,,,English,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/advancedsearch.html"">http://pqasb.pqarchiver.com/boston/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Business and Economics;Community: Customs and Social Life;Concord NH;New England,Newspaper & Magazine Articles | Articles de journaux et de magazines
Parlez-vous Canadien?,"Article on the comparisons made between French language varieties in Canada, France, and elsewhere in the Francophone world.",Christian Science Monitor,,,1959 August 15,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/10969332"">10969332</a>;<a href=""http://www.worldcat.org/oclc/35351012"">35351012</a>","1950s, Canada, France, United States",,,,,,,,,,,,"Boston, Massachusetts",,,,,The Christian Science Monitor,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/csmonitor_historic/advancedsearch.html"">http://pqasb.pqarchiver.com/csmonitor_historic/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Acculturation and Assimilation;Canada;Community: Customs and Social Life;France;Language and Linguistics;New England,Newspaper & Magazine Articles | Articles de journaux et de magazines
Can two languages survive in Québec?,"Article on the concurrent usages of French and English in 1970s Québec, and opinions as to the future of the province of Québec's language landscape. Special to the CSM written by Lisbon, Maine, author, Denis Ledoux.","Ledoux, Denis",,,1974 July 9,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/10969332"">10969332</a>;<a href=""http://www.worldcat.org/oclc/35351012"">35351012</a>","1970s, Québec",,,,,,English,,,,,,"Boston, Massachusetts",,,,,The Christian Science Monitor,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/csmonitor_historic/advancedsearch.html"">http://pqasb.pqarchiver.com/csmonitor_historic/advancedsearch.html</a> (text available through archive here)</div>",,,,,,Acculturation and Assimilation;Emigration and Immigration;Government and Politics;Language and Linguistics;Québec,Newspaper & Magazine Articles | Articles de journaux et de magazines
